06/15/22 16:06:24;0,0;161996
06/15/22 16:06:26;0,0;161996
06/15/22 16:06:28;0,0;161996
06/15/22 16:06:30;0,1;161996
06/15/22 16:06:32;49,1;217096
06/15/22 16:06:34;3,8;218088
06/15/22 16:06:36;8,6;219776
06/15/22 16:06:38;20,0;221492
06/15/22 16:06:40;27,8;223452
06/15/22 16:06:42;11,7;225408
06/15/22 16:06:44;7,6;227068
06/15/22 16:06:46;24,3;229592
06/15/22 16:06:48;21,0;232184
06/15/22 16:06:50;25,2;234632
06/15/22 16:06:52;12,8;245544
06/15/22 16:06:54;19,4;246188
06/15/22 16:06:56;16,4;244684
06/15/22 16:06:58;13,1;214536
06/15/22 16:07:00;19,4;215720
06/15/22 16:07:02;28,2;225628
06/15/22 16:07:04;6,6;227072
06/15/22 16:07:06;18,2;228632
06/15/22 16:07:09;44,5;213744
06/15/22 16:07:11;35,2;214548
06/15/22 16:07:13;29,3;205488
06/15/22 16:07:15;16,5;208752
06/15/22 16:07:17;4,4;211304
06/15/22 16:07:19;23,1;214456
06/15/22 16:07:21;22,3;218104
06/15/22 16:07:23;58,2;222240
06/15/22 16:07:25;24,3;230020
06/15/22 16:07:27;29,6;230796
06/15/22 16:07:29;10,2;232948
06/15/22 16:07:31;33,9;242300
06/15/22 16:07:33;12,0;250984
06/15/22 16:07:35;30,0;258724
06/15/22 16:07:37;6,5;272028
06/15/22 16:07:39;18,7;272552
06/15/22 16:07:41;25,7;272732
06/15/22 16:07:43;29,5;272640
06/15/22 16:07:45;8,5;273352
06/15/22 16:07:47;39,2;273156
06/15/22 16:07:49;7,6;274028
06/15/22 16:07:51;42,4;276612
06/15/22 16:07:53;42,6;282676
06/15/22 16:07:55;29,2;295436
06/15/22 16:07:57;22,5;311344
06/15/22 16:07:59;31,0;311412
06/15/22 16:08:01;76,6;311840
06/15/22 16:08:03;26,0;311728
06/15/22 16:08:05;27,8;315256
06/15/22 16:08:07;24,7;315168
06/15/22 16:08:09;30,6;327452
06/15/22 16:08:11;29,2;327772
06/15/22 16:08:13;89,8;333720
06/15/22 16:08:15;35,9;328028
06/15/22 16:08:17;81,2;336464
06/15/22 16:08:19;26,6;330552
06/15/22 16:08:21;25,8;332012
06/15/22 16:08:23;7,0;331876
06/15/22 16:08:25;5,6;332504
06/15/22 16:08:27;106,1;339524
06/15/22 16:08:29;76,7;339200
06/15/22 16:08:31;94,6;337736
06/15/22 16:08:33;60,1;337456
06/15/22 16:08:35;75,1;342828
06/15/22 16:08:37;14,7;345372
06/15/22 16:08:39;35,9;345692
06/15/22 16:08:41;21,1;345488
06/15/22 16:08:43;25,1;346280
06/15/22 16:08:45;22,2;346476
06/15/22 16:08:47;8,2;346684
06/15/22 16:08:49;10,7;346380
06/15/22 16:08:51;25,7;346384
06/15/22 16:08:53;14,5;346560
06/15/22 16:08:55;33,7;346900
06/15/22 16:08:57;32,6;346616
06/15/22 16:09:00;24,9;346864
06/15/22 16:09:02;31,6;346768
06/15/22 16:09:04;33,9;347380
06/15/22 16:09:06;57,0;346860
06/15/22 16:09:08;45,1;347136
06/15/22 16:09:10;4,4;347200
06/15/22 16:09:12;60,9;347988
06/15/22 16:09:14;33,3;348064
06/15/22 16:09:16;27,5;348316
06/15/22 16:09:18;35,7;348112
06/15/22 16:09:20;33,8;348236
06/15/22 16:09:22;32,4;344360
06/15/22 16:09:24;27,7;345220
06/15/22 16:09:26;21,2;345576
06/15/22 16:09:28;17,3;346212
06/15/22 16:09:30;38,5;346612
06/15/22 16:09:32;5,4;350608
06/15/22 16:09:34;2,0;348368
06/15/22 16:09:36;19,2;345436
