06/15/22 18:03:48;0,0;34004
06/15/22 18:03:50;0,0;34004
06/15/22 18:03:52;0,0;34004
06/15/22 18:03:54;0,0;34004
06/15/22 18:03:56;0,0;34004
06/15/22 18:03:58;0,0;34004
06/15/22 18:04:00;0,0;34004
06/15/22 18:04:02;0,0;34004
06/15/22 18:04:04;0,0;34004
06/15/22 18:04:06;0,0;34004
06/15/22 18:04:08;0,0;34004
06/15/22 18:04:10;0,0;34004
06/15/22 18:04:12;0,0;34004
06/15/22 18:04:14;0,0;34008
06/15/22 18:04:16;0,0;34008
06/15/22 18:04:19;0,0;34008
06/15/22 18:04:21;0,0;34008
06/15/22 18:04:23;1,8;43804
06/15/22 18:04:25;2,2;46032
06/15/22 18:04:27;3,0;48604
06/15/22 18:04:29;2,7;49712
06/15/22 18:04:31;2,8;51372
06/15/22 18:04:33;4,0;52708
06/15/22 18:04:35;3,1;54568
06/15/22 18:04:37;5,6;56872
06/15/22 18:04:39;3,3;59568
06/15/22 18:04:41;0,1;60948
06/15/22 18:04:43;1,5;62876
06/15/22 18:04:45;4,5;65288
06/15/22 18:04:47;4,6;68200
06/15/22 18:04:49;4,8;70944
06/15/22 18:04:51;6,5;74392
06/15/22 18:04:53;5,9;79208
06/15/22 18:04:55;4,4;82360
06/15/22 18:04:57;7,9;86228
06/15/22 18:04:59;10,3;92140
06/15/22 18:05:01;3,4;97360
06/15/22 18:05:03;9,1;101496
06/15/22 18:05:05;7,9;109076
06/15/22 18:05:07;5,3;115596
06/15/22 18:05:09;8,0;121108
06/15/22 18:05:11;10,7;129888
06/15/22 18:05:13;11,9;139204
06/15/22 18:05:15;13,0;149412
06/15/22 18:05:17;14,7;160696
06/15/22 18:05:19;12,6;170812
06/15/22 18:05:21;14,4;176472
06/15/22 18:05:23;15,3;190076
06/15/22 18:05:25;5,4;202340
06/15/22 18:05:27;21,3;217188
06/15/22 18:05:29;3,2;229716
06/15/22 18:05:31;8,1;243272
06/15/22 18:05:33;17,9;263200
06/15/22 18:05:36;13,3;282900
06/15/22 18:05:38;23,4;285964
06/15/22 18:05:40;24,2;290700
06/15/22 18:05:42;11,1;295400
06/15/22 18:05:44;20,8;296896
06/15/22 18:05:46;14,3;297868
06/15/22 18:05:48;13,9;294220
06/15/22 18:05:50;18,9;295044
06/15/22 18:05:52;10,9;295476
06/15/22 18:05:54;6,3;296420
06/15/22 18:05:56;22,7;297568
06/15/22 18:05:58;17,6;300956
06/15/22 18:06:00;9,4;301680
06/15/22 18:06:02;9,3;301656
06/15/22 18:06:04;10,8;302356
06/15/22 18:06:06;11,7;302372
06/15/22 18:06:08;12,0;303556
06/15/22 18:06:10;25,8;304136
06/15/22 18:06:12;28,4;306412
06/15/22 18:06:14;25,8;307048
06/15/22 18:06:16;7,9;307048
06/15/22 18:06:18;8,5;307048
06/15/22 18:06:20;21,9;307052
06/15/22 18:06:22;0,0;307068
06/15/22 18:06:24;20,1;307084
06/15/22 18:06:26;32,6;308476
06/15/22 18:06:28;37,2;308476
06/15/22 18:06:30;17,3;308508
06/15/22 18:06:32;55,2;312040
06/15/22 18:06:34;45,6;312220
06/15/22 18:06:36;39,1;312236
06/15/22 18:06:38;53,6;312256
06/15/22 18:06:40;12,1;315408
06/15/22 18:06:42;19,5;315408
06/15/22 18:06:44;34,8;315508
06/15/22 18:06:46;28,2;317008
06/15/22 18:06:48;29,7;317008
06/15/22 18:06:50;37,2;317004
06/15/22 18:06:52;24,6;324288
06/15/22 18:06:54;27,3;323460
06/15/22 18:06:56;25,8;323168
06/15/22 18:06:58;42,0;332344
06/15/22 18:07:00;28,2;332336
06/15/22 18:07:02;9,9;335396
06/15/22 18:07:04;13,0;334532
06/15/22 18:07:06;0,0;333920
06/15/22 18:07:08;16,9;333920
06/15/22 18:07:11;38,4;334432
06/15/22 18:07:13;30,9;350600
06/15/22 18:07:15;39,6;369876
06/15/22 18:07:17;33,0;339704
06/15/22 18:07:19;26,7;350568
06/15/22 18:07:21;37,7;369776
06/15/22 18:07:23;22,5;352320
06/15/22 18:07:25;53,4;337372
06/15/22 18:07:27;26,6;356180
06/15/22 18:07:29;7,0;372744
06/15/22 18:07:31;43,0;349184
06/15/22 18:07:33;49,6;369176
06/15/22 18:07:35;22,9;347756
06/15/22 18:07:37;35,5;368396
06/15/22 18:07:39;42,8;361412
06/15/22 18:07:41;20,0;376508
06/15/22 18:07:43;8,6;356972
06/15/22 18:07:45;76,2;358996
06/15/22 18:07:47;43,4;376544
06/15/22 18:07:49;74,8;391096
06/15/22 18:07:51;27,1;412652
06/15/22 18:07:53;26,0;394776
06/15/22 18:07:55;48,9;412216
06/15/22 18:07:57;60,6;404860
06/15/22 18:07:59;38,3;424308
06/15/22 18:08:01;33,5;407192
06/15/22 18:08:03;8,4;397868
06/15/22 18:08:05;46,3;416528
06/15/22 18:08:07;72,7;429240
06/15/22 18:08:09;58,3;419908
06/15/22 18:08:11;54,0;446232
06/15/22 18:08:13;31,8;444056
06/15/22 18:08:15;11,3;455140
06/15/22 18:08:17;56,1;445000
06/15/22 18:08:19;46,0;460412
06/15/22 18:08:21;71,7;490048
06/15/22 18:08:23;57,9;482896
06/15/22 18:08:25;67,7;477952
06/15/22 18:08:27;35,9;493312
06/15/22 18:08:29;70,1;495232
06/15/22 18:08:31;53,5;498496
06/15/22 18:08:33;47,0;520980
06/15/22 18:08:35;46,6;510884
06/15/22 18:08:37;34,3;532548
06/15/22 18:08:39;20,2;522852
06/15/22 18:08:41;37,6;534036
06/15/22 18:08:43;16,3;315956
06/15/22 18:08:45;55,1;329320
06/15/22 18:08:48;37,5;329736
06/15/22 18:08:50;74,8;327800
06/15/22 18:08:52;21,2;349984
06/15/22 18:08:54;42,3;342848
06/15/22 18:08:56;59,3;367936
06/15/22 18:08:58;65,3;357060
06/15/22 18:09:00;40,9;366516
06/15/22 18:09:02;53,8;370568
06/15/22 18:09:04;16,7;410516
06/15/22 18:09:06;38,6;402540
06/15/22 18:09:08;73,1;424576
06/15/22 18:09:10;43,0;427028
06/15/22 18:09:12;27,4;435620
06/15/22 18:09:14;26,0;470756
06/15/22 18:09:16;49,3;471668
06/15/22 18:09:18;49,9;491696
06/15/22 18:09:20;45,5;501612
06/15/22 18:09:22;7,1;515404
06/15/22 18:09:24;0,0;515384
06/15/22 18:09:26;0,0;515384
06/15/22 18:09:28;0,0;515384
06/15/22 18:09:30;0,0;515384
06/15/22 18:09:32;0,0;515384
06/15/22 18:09:34;0,0;515384
06/15/22 18:09:36;0,0;515384
06/15/22 18:09:38;0,0;515384
06/15/22 18:09:40;0,0;515384
06/15/22 18:09:42;0,0;515384
06/15/22 18:09:44;0,0;515384
06/15/22 18:09:46;0,0;515384
06/15/22 18:09:48;0,0;515384
06/15/22 18:09:50;0,0;515384
