06/15/22 15:22:10;0,0;423616
06/15/22 15:22:12;0,1;423624
06/15/22 15:22:14;0,0;423624
06/15/22 15:22:16;27,4;429744
06/15/22 15:22:18;12,3;430392
06/15/22 15:22:20;14,1;430772
06/15/22 15:22:22;17,9;431456
06/15/22 15:22:24;24,6;432144
06/15/22 15:22:26;18,8;433168
06/15/22 15:22:28;4,2;434048
06/15/22 15:22:30;9,9;434448
06/15/22 15:22:32;24,5;435512
06/15/22 15:22:34;26,2;444324
06/15/22 15:22:36;44,8;437324
06/15/22 15:22:38;21,0;438484
06/15/22 15:22:40;22,8;439848
06/15/22 15:22:42;8,1;440920
06/15/22 15:22:44;25,6;441524
06/15/22 15:22:46;54,9;443364
06/15/22 15:22:48;21,8;443668
06/15/22 15:22:50;62,4;445564
06/15/22 15:22:52;30,1;445920
06/15/22 15:22:54;12,3;446280
06/15/22 15:22:56;21,8;446400
06/15/22 15:22:58;10,6;446648
06/15/22 15:23:00;24,1;447940
06/15/22 15:23:02;28,1;448348
06/15/22 15:23:04;37,4;451164
06/15/22 15:23:06;19,8;451784
06/15/22 15:23:08;47,3;452680
06/15/22 15:23:10;17,6;452828
06/15/22 15:23:12;45,2;452908
06/15/22 15:23:14;90,9;459864
06/15/22 15:23:16;6,6;453104
06/15/22 15:23:18;29,3;453128
06/15/22 15:23:20;41,8;453340
06/15/22 15:23:22;23,6;453672
06/15/22 15:23:25;32,1;454252
06/15/22 15:23:27;27,8;453880
06/15/22 15:23:29;21,4;454536
06/15/22 15:23:31;69,8;461292
06/15/22 15:23:33;18,0;455480
06/15/22 15:23:35;35,9;455124
06/15/22 15:23:37;43,7;455964
06/15/22 15:23:39;24,6;455384
06/15/22 15:23:41;23,8;455640
06/15/22 15:23:43;28,7;459116
06/15/22 15:23:45;34,9;458828
06/15/22 15:23:47;24,2;458448
06/15/22 15:23:49;11,8;458656
06/15/22 15:23:51;32,7;459028
06/15/22 15:23:53;24,8;458680
06/15/22 15:23:55;14,3;459092
06/15/22 15:23:57;72,9;461384
06/15/22 15:23:59;17,8;460256
06/15/22 15:24:01;20,3;459672
06/15/22 15:24:03;15,9;399180
06/15/22 15:24:05;86,2;393484
06/15/22 15:24:07;30,1;394688
06/15/22 15:24:09;22,2;395020
06/15/22 15:24:11;1,9;395872
06/15/22 15:24:13;21,8;396428
06/15/22 15:24:15;11,4;395712
06/15/22 15:24:17;60,1;395668
06/15/22 15:24:19;28,4;396420
06/15/22 15:24:21;84,9;404232
06/15/22 15:24:23;65,4;399956
06/15/22 15:24:25;39,1;417080
06/15/22 15:24:27;48,2;410724
06/15/22 15:24:29;35,6;416596
06/15/22 15:24:31;56,9;415984
06/15/22 15:24:33;50,1;420728
06/15/22 15:24:35;19,3;411508
06/15/22 15:24:37;0,6;411608
06/15/22 15:24:39;4,7;412072
06/15/22 15:24:41;36,8;412580
06/15/22 15:24:43;33,5;412356
06/15/22 15:24:45;22,4;412240
06/15/22 15:24:47;60,8;419160
06/15/22 15:24:49;85,6;429564
06/15/22 15:24:52;0,3;414708
06/15/22 15:24:54;11,8;414624
06/15/22 15:24:56;2,9;414628
06/15/22 15:24:58;0,3;414628
06/15/22 15:25:00;2,4;414628
06/15/22 15:25:02;1,0;414628
06/15/22 15:25:04;2,6;414628
06/15/22 15:25:06;6,0;414744
06/15/22 15:25:08;37,6;415644
06/15/22 15:25:10;13,9;414992
06/15/22 15:25:12;52,1;417516
06/15/22 15:25:14;13,0;417212
06/15/22 15:25:16;9,6;417228
06/15/22 15:25:18;6,1;417236
06/15/22 15:25:20;9,9;417236
06/15/22 15:25:22;15,3;417020
06/15/22 15:25:24;12,9;417056
06/15/22 15:25:26;1,3;417056
06/15/22 15:25:28;3,3;417060
06/15/22 15:25:30;18,9;417136
06/15/22 15:25:32;1,3;417140
06/15/22 15:25:34;0,0;417140
06/15/22 15:25:36;6,8;417148
06/15/22 15:25:38;11,3;417156
06/15/22 15:25:40;18,1;417168
06/15/22 15:25:42;6,8;417180
06/15/22 15:25:44;38,7;417208
06/15/22 15:25:46;24,3;417644
06/15/22 15:25:48;0,2;416928
06/15/22 15:25:50;7,4;416984
06/15/22 15:25:52;1,3;417200
06/15/22 15:25:54;17,7;417220
06/15/22 15:25:56;14,2;417420
06/15/22 15:25:58;18,5;417420
06/15/22 15:26:00;5,4;417348
06/15/22 15:26:02;0,0;417348
06/15/22 15:26:04;11,0;417348
06/15/22 15:26:06;3,4;417348
06/15/22 15:26:08;4,5;417348
06/15/22 15:26:10;10,1;417612
06/15/22 15:26:12;14,8;417612
06/15/22 15:26:14;5,5;417612
06/15/22 15:26:16;8,7;415104
06/15/22 15:26:18;21,3;415132
06/15/22 15:26:20;6,6;415148
06/15/22 15:26:23;7,3;415148
06/15/22 15:26:25;2,1;415148
06/15/22 15:26:27;7,7;413752
06/15/22 15:26:29;7,0;413756
06/15/22 15:26:31;2,3;413756
06/15/22 15:26:33;1,7;413844
06/15/22 15:26:35;5,3;413844
06/15/22 15:26:37;16,0;413772
06/15/22 15:26:39;0,6;413772
06/15/22 15:26:41;6,7;413776
06/15/22 15:26:43;4,8;413760
06/15/22 15:26:45;0,1;412332
06/15/22 15:26:47;11,8;411632
06/15/22 15:26:49;2,4;411632
06/15/22 15:26:51;3,6;411800
06/15/22 15:26:53;11,6;411776
06/15/22 15:26:55;9,0;412524
