06/10/22 16:12:44;0,0;161328
06/10/22 16:12:46;0,1;161328
06/10/22 16:12:48;134,1;218872
06/10/22 16:12:50;39,4;224040
06/10/22 16:12:52;85,0;233128
06/10/22 16:12:54;63,5;241280
06/10/22 16:12:56;56,8;251256
06/10/22 16:12:58;89,0;282136
06/10/22 16:13:00;86,7;292140
06/10/22 16:13:02;4,4;303420
06/10/22 16:13:04;33,7;316244
06/10/22 16:13:06;69,1;329192
06/10/22 16:13:08;91,5;337688
06/10/22 16:13:10;71,4;339428
06/10/22 16:13:12;74,8;340488
06/10/22 16:13:14;58,7;344000
06/10/22 16:13:16;31,9;344848
06/10/22 16:13:18;46,9;349596
06/10/22 16:13:20;56,0;350536
06/10/22 16:13:22;72,5;354548
06/10/22 16:13:24;50,1;352008
06/10/22 16:13:26;74,8;362268
06/10/22 16:13:28;68,4;376996
06/10/22 16:13:30;46,8;381328
06/10/22 16:13:32;52,3;378592
06/10/22 16:13:34;29,4;379100
06/10/22 16:13:36;48,5;379732
06/10/22 16:13:38;8,9;400152
06/10/22 16:13:40;97,2;404348
06/10/22 16:13:42;46,0;400556
06/10/22 16:13:44;42,5;400944
06/10/22 16:13:46;24,3;401064
06/10/22 16:13:48;47,0;411788
06/10/22 16:13:50;29,1;412188
06/10/22 16:13:52;25,9;412188
06/10/22 16:13:54;75,2;414680
06/10/22 16:13:56;34,0;413816
06/10/22 16:13:58;10,9;419068
06/10/22 16:14:00;125,0;423156
06/10/22 16:14:02;13,0;420104
06/10/22 16:14:04;40,3;420860
06/10/22 16:14:06;45,0;421088
06/10/22 16:14:08;26,8;382616
06/10/22 16:14:11;37,3;376352
06/10/22 16:14:13;44,9;376332
06/10/22 16:14:15;63,6;377680
06/10/22 16:14:17;20,1;378716
06/10/22 16:14:19;14,1;378912
06/10/22 16:14:21;24,2;379192
06/10/22 16:14:23;37,4;382108
06/10/22 16:14:25;11,4;382024
06/10/22 16:14:27;75,6;383872
06/10/22 16:14:29;18,3;391144
06/10/22 16:14:31;24,2;391400
06/10/22 16:14:33;32,5;391388
06/10/22 16:14:35;33,5;392836
06/10/22 16:14:37;39,3;395184
06/10/22 16:14:39;33,9;398644
06/10/22 16:14:41;6,2;398652
06/10/22 16:14:43;55,3;401308
06/10/22 16:14:45;38,6;400612
06/10/22 16:14:47;39,9;401112
06/10/22 16:14:49;42,8;402540
06/10/22 16:14:51;17,4;404856
06/10/22 16:14:53;33,7;404892
06/10/22 16:14:55;37,8;410488
06/10/22 16:14:57;37,0;401588
06/10/22 16:14:59;37,0;401272
06/10/22 16:15:01;51,7;406320
06/10/22 16:15:03;36,0;407016
06/10/22 16:15:05;15,6;407616
06/10/22 16:15:07;0,2;408020
06/10/22 16:15:09;20,3;409224
06/10/22 16:15:11;23,7;409452
06/10/22 16:15:13;83,1;412088
06/10/22 16:15:15;40,4;415792
06/10/22 16:15:17;28,4;422000
06/10/22 16:15:19;25,4;422016
06/10/22 16:15:21;17,1;422048
06/10/22 16:15:23;36,8;422080
06/10/22 16:15:25;10,9;422092
06/10/22 16:15:27;15,8;422100
06/10/22 16:15:29;13,1;422112
06/10/22 16:15:31;12,9;422112
06/10/22 16:15:33;18,9;422112
06/10/22 16:15:35;10,0;421608
06/10/22 16:15:37;28,2;422168
06/10/22 16:15:39;33,8;421932
06/10/22 16:15:41;10,7;422208
06/10/22 16:15:44;11,2;422292
06/10/22 16:15:46;22,2;422436
06/10/22 16:15:48;37,0;422660
06/10/22 16:15:50;23,3;422880
06/10/22 16:15:52;28,1;423072
06/10/22 16:15:54;16,1;423080
06/10/22 16:15:56;16,3;423080
06/10/22 16:15:58;26,2;423084
06/10/22 16:16:00;21,9;423084
06/10/22 16:16:02;19,2;423092
06/10/22 16:16:04;7,0;423092
06/10/22 16:16:06;9,2;422876
06/10/22 16:16:08;20,0;420508
06/10/22 16:16:10;26,8;420512
06/10/22 16:16:12;26,4;420512
06/10/22 16:16:14;22,5;420512
06/10/22 16:16:16;19,7;420864
06/10/22 16:16:18;28,7;420864
06/10/22 16:16:20;19,0;422820
06/10/22 16:16:22;25,8;422820
06/10/22 16:16:24;28,6;423948
06/10/22 16:16:26;36,4;424524
06/10/22 16:16:28;7,6;424524
06/10/22 16:16:30;18,3;424604
06/10/22 16:16:32;36,7;424604
06/10/22 16:16:34;30,7;424612
06/10/22 16:16:36;34,8;424620
06/10/22 16:16:38;36,4;424972
06/10/22 16:16:40;44,3;425048
06/10/22 16:16:42;43,8;425644
06/10/22 16:16:44;21,1;425644
06/10/22 16:16:46;38,2;424972
06/10/22 16:16:48;34,5;424992
06/10/22 16:16:50;27,7;416608
06/10/22 16:16:52;34,9;416872
06/10/22 16:16:54;27,8;417064
06/10/22 16:16:56;50,4;417072
06/10/22 16:16:58;43,3;416948
06/10/22 16:17:00;42,3;417144
06/10/22 16:17:02;40,0;417152
06/10/22 16:17:04;30,0;417152
06/10/22 16:17:06;56,8;417156
06/10/22 16:17:08;34,8;417360
06/10/22 16:17:10;57,2;417520
06/10/22 16:17:12;38,9;414448
06/10/22 16:17:14;18,2;415344
06/10/22 16:17:16;43,2;417408
06/10/22 16:17:18;44,8;415244
06/10/22 16:17:21;41,3;415268
06/10/22 16:17:23;20,1;415376
06/10/22 16:17:25;47,0;415776
06/10/22 16:17:27;24,7;415584
06/10/22 16:17:29;15,4;415356
06/10/22 16:17:31;62,8;415684
06/10/22 16:17:33;27,9;415904
06/10/22 16:17:35;44,8;415924
06/10/22 16:17:37;32,4;415824
06/10/22 16:17:39;33,4;415860
06/10/22 16:17:41;26,4;417272
06/10/22 16:17:43;23,1;417288
06/10/22 16:17:45;16,8;418724
06/10/22 16:17:47;35,2;429276
06/10/22 16:17:49;7,6;446676
06/10/22 16:17:51;6,1;446676
06/10/22 16:17:53;0,1;446676
06/10/22 16:17:55;0,0;446676
06/10/22 16:17:57;0,6;446676
06/10/22 16:17:59;2,1;446676
06/10/22 16:18:01;1,5;446676
06/10/22 16:18:03;0,1;446676
06/10/22 16:18:05;0,2;446676
06/10/22 16:18:07;0,0;446676
06/10/22 16:18:09;0,1;446692
06/10/22 16:18:11;0,1;446692
06/10/22 16:18:13;0,0;446692
06/10/22 16:18:15;0,0;446692
