06/10/22 15:40:35;18,9;509688
06/10/22 15:40:37;56,3;559856
06/10/22 15:40:39;56,1;363496
06/10/22 15:40:41;68,2;389164
06/10/22 15:40:43;40,8;436464
06/10/22 15:40:46;52,8;448312
06/10/22 15:40:48;63,4;468112
06/10/22 15:40:50;67,6;515524
06/10/22 15:40:52;57,6;552396
06/10/22 15:40:54;62,1;375356
06/10/22 15:40:56;23,4;384160
06/10/22 15:40:58;56,6;407188
06/10/22 15:41:00;35,4;446080
06/10/22 15:41:02;36,6;486736
06/10/22 15:41:04;0,0;490848
06/10/22 15:41:06;38,6;510684
06/10/22 15:41:08;68,8;547420
06/10/22 15:41:10;56,6;358044
06/10/22 15:41:12;53,7;368076
06/10/22 15:41:14;70,1;390704
06/10/22 15:41:16;53,1;452288
06/10/22 15:41:18;67,4;482808
06/10/22 15:41:20;71,0;527492
06/10/22 15:41:22;93,1;571496
06/10/22 15:41:24;80,2;390252
06/10/22 15:41:26;61,3;409228
06/10/22 15:41:28;68,7;442612
06/10/22 15:41:30;60,6;486464
06/10/22 15:41:32;55,0;530404
06/10/22 15:41:34;25,0;573492
06/10/22 15:41:36;0,0;586308
06/10/22 15:41:38;27,0;352908
06/10/22 15:41:40;37,6;356708
06/10/22 15:41:42;72,7;405068
06/10/22 15:41:44;45,7;452504
06/10/22 15:41:46;45,2;486508
06/10/22 15:41:48;87,1;531604
06/10/22 15:41:50;49,2;576736
06/10/22 15:41:52;65,8;369828
06/10/22 15:41:54;7,5;391536
06/10/22 15:41:56;1,2;394828
06/10/22 15:41:58;5,2;401356
06/10/22 15:42:00;3,0;403640
06/10/22 15:42:02;2,8;415868
06/10/22 15:42:04;0,0;418052
06/10/22 15:42:06;0,0;418052
06/10/22 15:42:08;0,0;418052
06/10/22 15:42:10;0,0;418052
